gene_id	gene_name	Control1	Control2	Control4	Control5	Treated1	Treated2	Treated4	Treated5
ENSG00000295845	ENSG00000295845	0	0	0	0	0	0	0	0
ENSG00000295846	ENSG00000295846	15	15	7	8	9	5	7	4
ENSG00000295847	ENSG00000295847	0	0	0	0	0	0	0	0
ENSG00000295848	ENSG00000295848	0	0	0	0	0	0	2	0
ENSG00000295849	ENSG00000295849	0	0	0	1	0	0	0	0
ENSG00000295850	ENSG00000295850	0	0	0	0	0	0	0	0
ENSG00000295851	ENSG00000295851	0	0	0	0	1	0	0	0
ENSG00000295852	ENSG00000295852	0	0	0	0	0	0	0	0
ENSG00000295853	ENSG00000295853	0	0	0	0	0	0	0	0
ENSG00000295854	ENSG00000295854	0	0	0	0	0	0	0	0
ENSG00000295855	ENSG00000295855	0	0	0	0	0	0	0	0
ENSG00000295856	ENSG00000295856	0	0	0	0	0	0	0	0
ENSG00000295857	ENSG00000295857	0	0	0	0	0	0	0	0
ENSG00000295858	ENSG00000295858	0	0	0	0	0	0	0	0
ENSG00000295859	ENSG00000295859	0	0	0	0	0	0	0	0
ENSG00000295860	ENSG00000295860	0	0	0	0	0	0	0	0
ENSG00000295861	ENSG00000295861	0	0	0	0	0	0	0	0
ENSG00000295862	ENSG00000295862	0	2	1	0	1	0	1	1
ENSG00000295863	ENSG00000295863	0	0	0	0	0	0	0	0
ENSG00000295864	ENSG00000295864	1	3	1	0	5	1	8	1
ENSG00000295865	ENSG00000295865	0	0	0	0	0	0	0	0
ENSG00000295866	ENSG00000295866	0	0	0	0	0	0	0	0
ENSG00000295867	ENSG00000295867	0	0	0	0	0	0	0	0
ENSG00000295868	ENSG00000295868	0	0	0	0	0	0	0	0
ENSG00000295869	ENSG00000295869	0	0	0	0	0	0	0	0
ENSG00000295870	ENSG00000295870	0	0	0	0	0	0	0	0
ENSG00000295871	ENSG00000295871	0	0	3	3	3	0	1	0
ENSG00000295872	ENSG00000295872	0	0	0	0	0	0	0	0
ENSG00000295873	ENSG00000295873	29	22	19	43	31	51	21	11
ENSG00000295874	ENSG00000295874	0	0	0	0	0	0	0	0
ENSG00000295875	ENSG00000295875	0	0	0	0	0	0	0	0
ENSG00000295876	ENSG00000295876	0	0	0	0	0	0	0	0
ENSG00000295877	ENSG00000295877	0	0	0	0	0	0	0	0
ENSG00000295878	ENSG00000295878	0	0	0	0	0	0	0	0
ENSG00000295879	ENSG00000295879	0	0	0	0	0	0	0	0
ENSG00000295880	ENSG00000295880	0	0	0	0	0	0	0	0
ENSG00000295881	ENSG00000295881	0	0	0	0	0	0	0	0
ENSG00000295882	ENSG00000295882	0	0	0	0	0	0	0	0
ENSG00000295883	ENSG00000295883	0	0	0	0	0	0	0	0
ENSG00000295884	ENSG00000295884	0	0	0	0	0	0	0	0
ENSG00000295885	ENSG00000295885	0	0	0	0	0	0	0	0
ENSG00000295886	ENSG00000295886	0	0	0	0	0	0	0	0
ENSG00000295887	ENSG00000295887	0	0	0	0	0	0	0	0
ENSG00000295888	ENSG00000295888	0	0	0	0	1	0	0	2
ENSG00000295889	ENSG00000295889	0	0	0	0	0	0	0	0
ENSG00000295890	ENSG00000295890	0	0	0	0	0	0	0	0
ENSG00000295891	ENSG00000295891	0	0	0	0	0	0	0	0
ENSG00000295892	ENSG00000295892	0	0	0	0	0	0	0	0
ENSG00000295893	ENSG00000295893	1	0	0	1	0	0	0	0
ENSG00000295894	ENSG00000295894	0	20	7	0	0	10	13	0
ENSG00000295895	ENSG00000295895	0	0	0	0	0	0	0	0
ENSG00000295896	ENSG00000295896	0	0	0	6	0	0	0	0
ENSG00000295897	ENSG00000295897	0	0	0	0	0	1	0	0
ENSG00000295898	ENSG00000295898	0	0	0	0	0	0	0	0
ENSG00000295899	ENSG00000295899	0	0	0	1	0	0	0	0
ENSG00000295900	ENSG00000295900	0	1	1	0	4	0	0	1
ENSG00000295901	ENSG00000295901	0	0	0	0	0	0	0	0
ENSG00000295902	ENSG00000295902	0	0	0	0	0	0	0	0
ENSG00000295903	ENSG00000295903	0	0	0	0	0	0	0	0
ENSG00000295904	ENSG00000295904	0	0	0	0	0	0	0	0
ENSG00000295905	ENSG00000295905	0	0	0	0	0	0	0	0
ENSG00000295906	ENSG00000295906	6	0	0	0	3	2	1	0
ENSG00000295907	ENSG00000295907	0	0	0	0	0	0	0	1
ENSG00000295908	ENSG00000295908	0	0	0	0	0	0	0	0
ENSG00000295909	ENSG00000295909	0	0	0	0	0	0	0	0
ENSG00000295910	ENSG00000295910	6	0	3	0	0	0	3	2
ENSG00000295911	ENSG00000295911	4	6	13	20	13	20	12	14
ENSG00000295912	ENSG00000295912	0	0	0	0	0	0	0	0
ENSG00000295913	ENSG00000295913	0	0	0	0	0	0	0	0
ENSG00000295914	ENSG00000295914	0	0	0	0	5	0	0	0
ENSG00000295915	ENSG00000295915	0	0	0	0	0	0	0	0
ENSG00000295916	ENSG00000295916	3	0	0	0	0	0	0	0
ENSG00000295917	ENSG00000295917	0	0	0	0	2	1	0	0
ENSG00000295918	ENSG00000295918	0	0	0	0	0	0	0	0
ENSG00000295919	ENSG00000295919	0	0	0	1	0	0	0	0
ENSG00000295920	ENSG00000295920	0	0	0	0	0	0	0	1
ENSG00000295921	ENSG00000295921	0	0	3	0	2	0	0	1
ENSG00000295922	ENSG00000295922	0	0	0	0	0	0	0	0
ENSG00000295923	ENSG00000295923	0	0	0	0	0	0	0	0
ENSG00000295924	ENSG00000295924	0	0	0	0	0	0	0	0
ENSG00000295925	ENSG00000295925	0	0	0	0	0	0	0	0
ENSG00000295926	ENSG00000295926	0	0	0	0	0	0	0	0
ENSG00000295927	ENSG00000295927	1	0	0	2	0	0	0	2
ENSG00000295928	ENSG00000295928	0	0	0	0	0	0	0	0
ENSG00000295929	ENSG00000295929	0	0	0	0	0	0	0	0
ENSG00000295930	ENSG00000295930	3	2	0	0	0	1	1	0
ENSG00000295931	ENSG00000295931	0	0	0	0	0	0	0	0
ENSG00000295932	ENSG00000295932	0	0	0	0	0	0	0	0
ENSG00000295933	ENSG00000295933	0	0	0	0	0	0	0	0
ENSG00000295934	ENSG00000295934	0	5	1	1	2	3	1	1
ENSG00000295935	ENSG00000295935	2	0	0	0	0	0	0	0
ENSG00000295936	ENSG00000295936	0	0	0	0	1	0	1	0
ENSG00000295937	ENSG00000295937	126	88	79	90	88	77	98	114
ENSG00000295938	ENSG00000295938	0	0	0	0	0	0	0	0
ENSG00000295939	ENSG00000295939	0	0	0	0	0	0	0	0
ENSG00000295940	ENSG00000295940	0	0	0	0	0	0	1	0
ENSG00000295941	ENSG00000295941	0	0	0	0	0	0	0	0
ENSG00000295942	ENSG00000295942	0	0	0	0	0	0	0	0
ENSG00000295943	ENSG00000295943	0	0	0	0	0	0	0	0
ENSG00000295944	ENSG00000295944	4	1	0	1	0	1	2	2
ENSG00000295945	ENSG00000295945	0	0	0	0	0	0	0	0
ENSG00000295946	ENSG00000295946	5	0	1	5	0	2	0	0
ENSG00000295947	ENSG00000295947	0	0	0	0	0	0	0	0
ENSG00000295948	ENSG00000295948	11	10	5	3	5	2	4	4
ENSG00000295949	ENSG00000295949	0	0	0	0	0	0	0	0
ENSG00000295950	ENSG00000295950	0	0	0	0	0	0	0	0
ENSG00000295951	ENSG00000295951	0	0	0	0	0	0	0	0
ENSG00000295952	ENSG00000295952	0	0	0	0	0	0	0	0
ENSG00000295953	ENSG00000295953	0	0	0	0	0	0	0	0
ENSG00000295954	ENSG00000295954	0	0	0	0	0	0	0	0
ENSG00000295955	ENSG00000295955	0	0	0	0	0	0	0	0
ENSG00000295956	ENSG00000295956	0	0	0	0	0	0	0	0
ENSG00000295957	ENSG00000295957	0	0	0	0	0	0	2	0
ENSG00000295958	ENSG00000295958	0	0	0	0	0	0	0	0
ENSG00000295959	ENSG00000295959	0	0	0	0	0	0	0	0
ENSG00000295960	ENSG00000295960	0	0	0	2	0	1	0	0
ENSG00000295961	ENSG00000295961	0	0	0	0	0	0	0	0
ENSG00000295962	ENSG00000295962	0	0	0	0	0	0	0	0
ENSG00000295963	ENSG00000295963	0	0	0	0	0	0	0	0
ENSG00000295964	ENSG00000295964	0	0	0	0	0	0	0	0
ENSG00000295965	ENSG00000295965	0	0	0	0	0	0	0	0
ENSG00000295966	ENSG00000295966	0	0	0	0	0	0	0	0
ENSG00000295967	ENSG00000295967	62	206	1599	1596	1249	380	1311	559
ENSG00000295968	ENSG00000295968	0	0	0	0	0	0	0	0
ENSG00000295969	ENSG00000295969	0	0	0	3	0	0	0	1
ENSG00000295970	ENSG00000295970	26	20	23	32	16	29	26	27
ENSG00000295971	ENSG00000295971	0	0	0	0	0	0	0	0
ENSG00000295972	ENSG00000295972	0	0	0	0	0	0	0	0
ENSG00000295973	ENSG00000295973	0	0	0	0	0	0	0	0
ENSG00000295974	ENSG00000295974	0	0	0	0	0	0	0	0
ENSG00000295975	ENSG00000295975	0	0	0	0	0	0	0	0
ENSG00000295976	ENSG00000295976	0	0	1	0	0	0	3	1
ENSG00000295977	ENSG00000295977	0	0	0	0	0	0	0	0
ENSG00000295978	ENSG00000295978	0	0	0	0	0	0	0	0
ENSG00000295979	ENSG00000295979	0	0	0	0	0	0	2	0
ENSG00000295980	ENSG00000295980	0	0	0	0	0	0	0	0
ENSG00000295981	ENSG00000295981	0	0	2	3	1	0	0	0
ENSG00000295982	ENSG00000295982	3	0	3	2	8	0	4	11
ENSG00000295983	ENSG00000295983	0	0	0	0	1	0	0	0
ENSG00000295984	ENSG00000295984	0	0	0	0	0	0	0	0
ENSG00000295985	ENSG00000295985	0	0	0	0	0	0	0	0
ENSG00000295986	ENSG00000295986	0	0	0	0	0	0	0	0
ENSG00000295987	ENSG00000295987	0	0	0	0	0	0	0	0
ENSG00000295988	ENSG00000295988	0	0	0	0	0	2	0	0
ENSG00000295989	ENSG00000295989	0	0	0	0	0	0	0	0
ENSG00000295990	ENSG00000295990	0	0	0	0	0	0	0	0
ENSG00000295991	ENSG00000295991	0	0	0	0	0	0	0	0
ENSG00000295992	ENSG00000295992	0	1	20	5	3	5	12	4
ENSG00000295993	ENSG00000295993	0	0	0	0	0	0	0	0
ENSG00000295994	ENSG00000295994	2	9	3	5	1	0	10	0
ENSG00000295995	ENSG00000295995	0	0	0	0	0	0	0	0
ENSG00000295996	ENSG00000295996	0	0	0	0	0	0	0	0
ENSG00000295997	ENSG00000295997	0	0	0	0	0	0	0	0
ENSG00000295998	ENSG00000295998	0	0	0	0	0	0	0	0
ENSG00000295999	ENSG00000295999	0	0	0	0	0	0	0	0
ENSG00000296000	ENSG00000296000	0	1	0	0	0	0	0	1
ENSG00000296001	ENSG00000296001	0	0	0	0	0	0	0	0
ENSG00000296002	ENSG00000296002	0	0	0	1	3	0	0	0
ENSG00000296003	ENSG00000296003	0	1	1	1	1	0	0	0
ENSG00000296004	ENSG00000296004	0	0	0	0	0	0	1	0
ENSG00000296005	ENSG00000296005	0	0	0	0	0	0	0	0
ENSG00000296006	ENSG00000296006	0	0	0	0	0	0	0	0
ENSG00000296007	ENSG00000296007	0	0	0	0	0	0	0	0
ENSG00000296008	ENSG00000296008	0	0	0	0	0	0	0	0
ENSG00000296009	ENSG00000296009	0	0	0	0	1	0	1	0
ENSG00000296010	ENSG00000296010	0	0	0	0	0	0	0	0
ENSG00000296011	ENSG00000296011	4	1	3	0	4	5	0	8
ENSG00000296012	ENSG00000296012	0	0	2	0	0	0	0	0
ENSG00000296013	ENSG00000296013	0	7	8	6	7	13	11	23
ENSG00000296014	ENSG00000296014	1	0	0	3	1	6	0	1
ENSG00000296015	ENSG00000296015	0	0	0	0	0	0	0	0
ENSG00000296016	ENSG00000296016	0	0	0	0	0	0	0	0
ENSG00000296017	ENSG00000296017	0	0	0	0	0	0	0	0
ENSG00000296018	ENSG00000296018	0	0	0	1	0	0	0	0
ENSG00000296019	ENSG00000296019	0	0	0	0	0	0	0	0
ENSG00000296020	ENSG00000296020	0	0	0	0	0	0	0	0
ENSG00000296021	ENSG00000296021	0	0	0	0	0	0	0	0
ENSG00000296022	ENSG00000296022	0	2	0	0	0	0	0	0
ENSG00000296023	ENSG00000296023	0	0	0	0	0	0	0	0
ENSG00000296024	ENSG00000296024	0	0	0	0	0	2	1	0
ENSG00000296025	ENSG00000296025	0	0	0	0	0	0	0	0
ENSG00000296026	ENSG00000296026	0	0	0	0	0	0	0	0
ENSG00000296027	ENSG00000296027	0	0	0	0	0	0	0	0
ENSG00000296028	ENSG00000296028	0	0	0	0	0	0	0	0
ENSG00000296029	ENSG00000296029	0	0	0	0	0	0	0	0
ENSG00000296030	ENSG00000296030	0	0	0	0	0	0	0	0
ENSG00000296031	ENSG00000296031	0	0	0	0	0	0	0	0
ENSG00000296032	ENSG00000296032	0	0	0	0	0	0	0	0
ENSG00000296033	ENSG00000296033	0	0	0	0	0	0	0	0
ENSG00000296034	ENSG00000296034	0	0	0	0	0	0	0	0
ENSG00000296035	ENSG00000296035	0	0	0	0	0	0	0	0
ENSG00000296036	ENSG00000296036	0	0	0	0	0	0	0	0
ENSG00000296037	ENSG00000296037	0	0	0	0	0	0	0	0
ENSG00000296038	ENSG00000296038	0	0	0	0	0	0	0	0
ENSG00000296039	ENSG00000296039	0	0	0	0	0	0	0	0
ENSG00000296040	ENSG00000296040	0	0	0	0	0	0	0	0
ENSG00000296041	ENSG00000296041	0	0	0	0	0	0	0	0
ENSG00000296042	ENSG00000296042	0	0	0	0	0	0	0	0
ENSG00000296043	ENSG00000296043	0	0	0	0	0	0	0	0
ENSG00000296044	ENSG00000296044	0	0	0	0	0	0	0	0
ENSG00000296045	ENSG00000296045	0	0	0	0	0	0	0	0
ENSG00000296046	ENSG00000296046	0	0	0	0	0	0	0	0
ENSG00000296047	ENSG00000296047	0	0	0	0	0	0	0	0
ENSG00000296048	ENSG00000296048	0	0	0	0	0	0	0	0
ENSG00000296049	ENSG00000296049	0	0	0	0	0	0	0	0
ENSG00000296050	ENSG00000296050	0	0	0	0	0	0	0	0
ENSG00000296051	ENSG00000296051	0	0	0	0	0	0	0	0
ENSG00000296052	ENSG00000296052	0	0	0	0	0	0	0	0
ENSG00000296053	ENSG00000296053	0	0	0	0	0	0	0	0
ENSG00000296054	ENSG00000296054	0	0	0	0	0	0	0	0
ENSG00000296055	ENSG00000296055	0	0	0	0	0	0	0	0
ENSG00000296056	ENSG00000296056	0	0	0	0	0	0	0	0
ENSG00000296057	ENSG00000296057	0	0	0	0	0	0	0	0
ENSG00000296058	ENSG00000296058	0	0	0	0	0	0	0	0
ENSG00000296059	ENSG00000296059	0	0	0	0	0	0	0	0
ENSG00000296060	ENSG00000296060	0	0	0	3	0	0	2	0
ENSG00000296061	ENSG00000296061	0	0	0	0	0	0	0	0
ENSG00000296062	ENSG00000296062	0	0	0	0	1	0	0	0
ENSG00000296063	ENSG00000296063	0	0	0	0	0	0	0	0
ENSG00000296064	ENSG00000296064	0	0	0	0	0	0	0	0
ENSG00000296065	ENSG00000296065	0	0	0	0	0	0	0	0
ENSG00000296066	ENSG00000296066	0	0	0	0	0	0	0	0
ENSG00000296067	ENSG00000296067	0	0	0	0	0	0	0	0
ENSG00000296068	ENSG00000296068	0	0	0	0	0	0	0	0
ENSG00000296069	ENSG00000296069	0	0	0	0	0	0	0	0
ENSG00000296070	ENSG00000296070	0	0	0	0	0	0	0	0
ENSG00000296071	ENSG00000296071	0	0	0	0	0	0	0	0
ENSG00000296072	ENSG00000296072	0	0	0	0	0	0	0	0
ENSG00000296073	ENSG00000296073	0	0	0	0	0	0	1	0
ENSG00000296074	ENSG00000296074	3	2	1	1	7	12	8	5
ENSG00000296075	ENSG00000296075	0	0	0	0	0	0	0	0
ENSG00000296076	ENSG00000296076	0	0	0	0	0	0	0	0
ENSG00000296077	ENSG00000296077	0	0	0	0	0	0	0	0
ENSG00000296078	ENSG00000296078	0	0	0	0	0	0	0	0
ENSG00000296079	ENSG00000296079	0	0	0	0	0	0	0	0
ENSG00000296080	ENSG00000296080	0	0	0	0	0	0	0	0
ENSG00000296081	ENSG00000296081	0	0	0	0	0	0	0	0
ENSG00000296082	ENSG00000296082	0	0	0	0	0	0	0	0
ENSG00000296083	ENSG00000296083	0	0	0	0	0	0	0	0
ENSG00000296084	ENSG00000296084	0	0	0	0	0	0	0	0
ENSG00000296085	ENSG00000296085	0	0	0	0	0	0	0	0
ENSG00000296086	ENSG00000296086	0	0	0	0	0	0	0	0
ENSG00000296087	ENSG00000296087	0	0	0	0	0	0	0	0
ENSG00000296088	ENSG00000296088	0	0	0	0	0	0	0	0
ENSG00000296089	ENSG00000296089	0	0	0	0	0	0	0	0
ENSG00000296090	ENSG00000296090	0	0	0	0	0	0	0	0
ENSG00000296091	ENSG00000296091	0	0	0	0	0	0	0	0
ENSG00000296092	ENSG00000296092	0	0	0	0	0	0	0	0
ENSG00000296093	ENSG00000296093	0	0	0	0	0	0	0	0
ENSG00000296094	ENSG00000296094	0	0	0	0	0	0	0	0
ENSG00000296095	ENSG00000296095	0	0	0	0	0	0	0	0
ENSG00000296096	ENSG00000296096	0	0	0	0	0	0	0	0
ENSG00000296097	ENSG00000296097	0	0	0	0	0	0	0	0
ENSG00000296098	ENSG00000296098	0	1	3	5	10	0	1	2
ENSG00000296099	ENSG00000296099	0	0	0	0	0	0	0	0
ENSG00000296100	ENSG00000296100	0	0	0	0	0	0	0	0
ENSG00000296101	ENSG00000296101	1	0	22	2	6	3	20	11
ENSG00000296102	ENSG00000296102	0	0	0	0	0	0	0	0
ENSG00000296103	ENSG00000296103	0	0	0	0	0	0	0	0
ENSG00000296104	ENSG00000296104	0	0	0	0	0	0	0	0
ENSG00000296105	ENSG00000296105	0	0	0	0	0	0	0	0
ENSG00000296106	ENSG00000296106	0	0	0	0	0	0	0	0
ENSG00000296107	ENSG00000296107	0	0	1	4	0	3	0	1
ENSG00000296108	ENSG00000296108	0	0	0	0	0	0	0	0
ENSG00000296109	ENSG00000296109	0	0	0	0	0	0	0	0
ENSG00000296110	ENSG00000296110	0	0	0	0	0	0	0	0
ENSG00000296111	ENSG00000296111	0	0	0	0	0	0	0	0
ENSG00000296112	ENSG00000296112	0	0	0	0	0	0	0	0
ENSG00000296113	ENSG00000296113	0	0	0	0	2	0	0	0
ENSG00000296114	ENSG00000296114	0	0	0	1	0	0	0	0
ENSG00000296115	ENSG00000296115	0	0	0	0	0	0	0	0
ENSG00000296116	ENSG00000296116	0	0	0	0	0	0	0	0
ENSG00000296117	ENSG00000296117	0	0	0	0	0	0	0	0
ENSG00000296118	ENSG00000296118	0	3	2	2	0	0	4	0
ENSG00000296119	ENSG00000296119	0	0	0	0	0	0	0	0
ENSG00000296120	ENSG00000296120	0	0	0	0	0	0	0	0
ENSG00000296121	ENSG00000296121	0	0	0	0	0	0	0	0
ENSG00000296122	ENSG00000296122	0	0	0	0	0	0	0	0
ENSG00000296123	ENSG00000296123	0	0	0	0	0	0	0	0
ENSG00000296124	ENSG00000296124	0	0	0	0	0	0	0	0
ENSG00000296125	ENSG00000296125	0	0	0	0	0	0	0	0
ENSG00000296126	ENSG00000296126	0	0	0	0	0	0	0	0
ENSG00000296127	ENSG00000296127	2184	2009	1479	1897	2662	2283	1568	2210
ENSG00000296128	ENSG00000296128	0	0	0	0	0	0	0	0
ENSG00000296129	ENSG00000296129	0	0	0	0	0	0	0	0
ENSG00000296130	ENSG00000296130	1	2	0	0	0	0	0	1
ENSG00000296131	ENSG00000296131	0	0	0	0	0	0	0	0
ENSG00000296132	ENSG00000296132	3	0	0	0	0	1	0	0
ENSG00000296133	ENSG00000296133	0	0	0	0	0	0	0	0
ENSG00000296134	ENSG00000296134	2	0	0	0	0	0	0	0
ENSG00000296135	ENSG00000296135	0	0	0	0	0	0	0	0
ENSG00000296136	ENSG00000296136	0	0	0	0	0	0	0	0
ENSG00000296137	ENSG00000296137	0	0	0	0	0	0	0	0
ENSG00000296138	ENSG00000296138	0	0	0	0	0	0	0	0
ENSG00000296139	ENSG00000296139	0	0	0	0	0	0	0	0
ENSG00000296140	ENSG00000296140	0	0	0	0	0	0	0	0
ENSG00000296141	ENSG00000296141	0	0	0	0	0	0	0	0
ENSG00000296142	ENSG00000296142	0	0	0	0	0	0	0	0
ENSG00000296143	ENSG00000296143	0	0	0	0	0	0	0	0
ENSG00000296144	ENSG00000296144	0	0	0	0	0	0	0	0
ENSG00000296145	ENSG00000296145	0	0	0	0	0	0	0	0
ENSG00000296146	ENSG00000296146	0	0	0	0	0	0	0	0
ENSG00000296147	ENSG00000296147	0	0	0	0	0	0	0	0
ENSG00000296148	ENSG00000296148	0	0	0	0	0	0	0	0
ENSG00000296149	ENSG00000296149	0	0	0	0	0	0	0	0
ENSG00000296150	ENSG00000296150	0	0	0	0	0	0	0	0
ENSG00000296151	ENSG00000296151	0	0	0	0	0	0	0	0
ENSG00000296152	ENSG00000296152	0	0	0	0	0	0	0	0
ENSG00000296153	ENSG00000296153	3	0	0	0	0	3	3	0
ENSG00000296154	ENSG00000296154	0	0	1	2	2	0	0	3
ENSG00000296155	ENSG00000296155	0	0	0	0	0	0	0	0
ENSG00000296156	ENSG00000296156	0	0	0	0	0	0	0	0
ENSG00000296157	ENSG00000296157	0	0	0	0	0	0	0	0
ENSG00000296158	ENSG00000296158	0	0	0	0	0	0	0	0
ENSG00000296159	ENSG00000296159	1	0	0	2	0	0	1	2
ENSG00000296160	ENSG00000296160	0	0	0	0	0	0	0	0
ENSG00000296161	ENSG00000296161	0	0	0	0	0	0	0	0
ENSG00000296162	ENSG00000296162	23	18	12	14	24	11	9	13
ENSG00000296163	ENSG00000296163	1	0	0	0	0	1	0	0
ENSG00000296164	ENSG00000296164	0	0	0	0	0	0	0	0
ENSG00000296165	ENSG00000296165	0	0	0	0	0	0	0	0
ENSG00000296166	ENSG00000296166	1	0	0	0	0	0	0	0
ENSG00000296167	ENSG00000296167	0	0	0	0	0	0	0	0
ENSG00000296168	ENSG00000296168	0	0	0	0	0	0	0	0
ENSG00000296169	ENSG00000296169	0	0	0	0	0	0	0	0
ENSG00000296170	ENSG00000296170	0	0	0	0	0	0	0	0
ENSG00000296171	ENSG00000296171	0	0	0	0	0	0	0	0
ENSG00000296172	ENSG00000296172	0	0	0	1	0	0	0	0
ENSG00000296173	ENSG00000296173	0	0	0	0	1	0	0	0
ENSG00000296174	ENSG00000296174	0	0	0	0	0	0	0	0
ENSG00000296175	ENSG00000296175	0	0	0	0	0	0	0	0
ENSG00000296176	ENSG00000296176	0	0	0	0	0	1	0	2
ENSG00000296177	ENSG00000296177	0	0	0	0	0	0	0	0
ENSG00000296178	ENSG00000296178	0	0	0	0	0	0	0	0
ENSG00000296179	ENSG00000296179	0	0	0	0	0	0	0	0
ENSG00000296180	ENSG00000296180	0	0	0	0	0	0	0	0
ENSG00000296181	ENSG00000296181	0	0	0	0	0	0	0	0
ENSG00000296183	ENSG00000296183	0	0	0	0	0	0	0	0
ENSG00000296184	ENSG00000296184	5	5	0	9	20	0	5	15
ENSG00000296185	ENSG00000296185	0	0	0	0	0	0	0	0
ENSG00000296186	ENSG00000296186	0	0	1	3	2	0	0	0
ENSG00000296187	ENSG00000296187	3	0	0	0	0	0	0	0
ENSG00000296188	ENSG00000296188	0	0	0	0	0	0	0	0
ENSG00000296189	ENSG00000296189	0	0	0	0	0	0	0	0
ENSG00000296190	ENSG00000296190	0	4	1	1	3	0	3	1
ENSG00000296191	ENSG00000296191	0	0	0	0	0	0	0	0
ENSG00000296192	ENSG00000296192	0	0	0	0	0	0	0	0
ENSG00000296193	ENSG00000296193	0	0	0	0	0	3	0	0
ENSG00000296194	ENSG00000296194	0	0	0	0	0	0	0	0
ENSG00000296195	ENSG00000296195	0	0	0	0	0	0	0	0
ENSG00000296196	ENSG00000296196	0	0	0	0	0	0	0	0
ENSG00000296197	ENSG00000296197	0	0	3	0	0	8	0	9
ENSG00000296198	ENSG00000296198	0	0	0	0	0	0	0	0
ENSG00000296199	ENSG00000296199	0	0	0	0	0	0	0	0
ENSG00000296200	ENSG00000296200	0	0	0	0	0	0	0	0
ENSG00000296201	ENSG00000296201	0	0	0	0	0	0	0	0
ENSG00000296202	ENSG00000296202	0	0	0	2	0	0	4	0
ENSG00000296203	ENSG00000296203	0	0	0	0	0	0	0	0
ENSG00000296204	ENSG00000296204	0	0	0	0	8	0	1	0
ENSG00000296205	ENSG00000296205	0	0	0	0	1	0	0	0
ENSG00000296206	ENSG00000296206	0	0	0	0	0	0	0	0
ENSG00000296207	ENSG00000296207	0	0	0	0	0	0	0	0
ENSG00000296208	ENSG00000296208	0	0	0	0	0	0	0	0
ENSG00000296209	ENSG00000296209	0	0	0	0	0	0	0	0
ENSG00000296210	ENSG00000296210	0	0	0	0	0	0	0	0
ENSG00000296211	ENSG00000296211	0	0	0	0	0	0	0	0
ENSG00000296212	ENSG00000296212	0	0	0	0	0	0	0	0
ENSG00000296213	ENSG00000296213	0	0	0	0	0	0	0	0
ENSG00000296214	ENSG00000296214	0	0	0	0	0	0	0	0
ENSG00000296215	ENSG00000296215	0	0	0	6	1	5	1	23
ENSG00000296216	ENSG00000296216	0	0	0	0	0	0	0	0
ENSG00000296217	ENSG00000296217	0	0	0	0	0	0	0	0
ENSG00000296218	ENSG00000296218	0	0	0	0	0	0	0	0
ENSG00000296219	ENSG00000296219	0	0	0	0	0	0	0	0
ENSG00000296220	ENSG00000296220	0	0	0	0	0	0	0	0
ENSG00000296221	ENSG00000296221	0	0	0	0	0	0	0	0
ENSG00000296222	ENSG00000296222	0	0	0	0	0	0	0	0
ENSG00000296223	ENSG00000296223	0	0	0	0	0	0	0	0
ENSG00000296224	ENSG00000296224	0	0	0	0	0	0	0	0
ENSG00000296225	ENSG00000296225	0	0	0	0	0	0	0	1
ENSG00000296226	ENSG00000296226	0	0	0	0	0	0	0	0
ENSG00000296227	ENSG00000296227	0	0	0	0	0	0	0	0
ENSG00000296228	ENSG00000296228	0	0	0	0	0	0	0	0
ENSG00000296229	ENSG00000296229	0	0	0	0	0	0	0	0
ENSG00000296230	ENSG00000296230	0	0	0	0	0	0	0	0
ENSG00000296231	ENSG00000296231	1	0	0	0	1	0	0	0
ENSG00000296232	ENSG00000296232	0	0	0	0	0	0	0	0
ENSG00000296233	ENSG00000296233	0	0	0	0	0	0	0	0
ENSG00000296234	ENSG00000296234	0	0	0	0	0	0	0	0
ENSG00000296235	ENSG00000296235	0	0	0	0	0	0	0	0
ENSG00000296236	ENSG00000296236	0	0	0	0	0	0	0	0
ENSG00000296237	ENSG00000296237	0	0	0	0	0	0	0	0
ENSG00000296238	ENSG00000296238	0	0	0	0	0	0	0	0
ENSG00000296239	ENSG00000296239	0	0	0	0	0	0	0	0
ENSG00000296240	ENSG00000296240	0	0	0	0	0	0	0	0
ENSG00000296241	ENSG00000296241	0	0	0	0	0	0	0	0
ENSG00000296242	ENSG00000296242	0	0	0	0	0	0	0	0
ENSG00000296243	ENSG00000296243	0	0	0	0	0	0	0	0
ENSG00000296244	ENSG00000296244	0	0	0	0	0	0	0	0
ENSG00000296245	ENSG00000296245	0	0	0	0	0	0	0	0
ENSG00000296246	ENSG00000296246	0	0	0	0	0	0	0	0
ENSG00000296247	ENSG00000296247	0	0	0	0	0	0	0	0
ENSG00000296248	ENSG00000296248	1	5	5	0	1	3	1	1
ENSG00000296249	ENSG00000296249	0	0	0	0	0	0	0	0
ENSG00000296250	ENSG00000296250	0	0	0	0	2	0	0	3
ENSG00000296251	ENSG00000296251	0	0	0	0	0	0	0	0
ENSG00000296252	ENSG00000296252	0	0	0	0	0	0	0	0
ENSG00000296253	ENSG00000296253	0	2	0	0	0	2	0	0
ENSG00000296254	ENSG00000296254	0	0	0	0	0	0	0	0
ENSG00000296255	ENSG00000296255	0	0	0	0	0	0	0	0
